PACKET_ID,PACKET_TYPE_Control_Packet,CONTROL_PACKET_TYPE_DIO,CONTROL_PACKET_TYPE_App1_CBR,CONTROL_PACKET_TYPE_DAO,SOURCE_ID,RECEIVER_ID,NW_LAYER_ARRIVAL_TIME(US),MAC_LAYER_ARRIVAL_TIME(US),PHY_LAYER_OVERHEAD(Bytes),PACKET_STATUS_Successful,PACKET_STATUS_Collided,Class Type
0,1,0,0,0,1,2,6430000,6430000,6,0,1,1
522,0,0,1,0,1,5,51210704,51210704,0,1,0,0
379,0,0,1,0,1,4,64169582,64169582,0,1,0,2
0,1,0,0,0,10,14,58920000,58920000,6,0,1,1
0,1,1,0,0,11,3,9123189,9123189,6,1,0,1
251,0,0,1,0,2,6,48666500,48666500,6,1,0,0
0,1,1,0,0,9,5,69729522,69729522,6,0,1,1
223,0,0,1,0,1,4,21945957,21945957,0,1,0,0
423,0,0,1,0,2,8,82154475,82154475,0,1,0,0
0,1,1,0,0,3,13,10666438,10666438,6,0,1,1
0,1,0,0,0,2,4,49421351,49421351,0,1,0,2
0,1,0,0,0,6,3,5126000,5126000,6,1,0,2
370,0,0,1,0,1,3,7380000,7380000,6,1,0,2
55,0,0,1,0,2,6,2522880,2522880,6,1,0,1
0,1,0,0,0,10,3,2468000,2468000,6,1,0,2
0,1,1,0,0,5,14,16342232,16342232,6,0,1,1
206,0,0,1,0,1,3,4100000,4100000,6,1,0,0
0,1,0,0,0,1,2,11865000,11865000,6,1,0,1
0,1,1,0,0,6,10,22210226,22210226,6,1,0,1
0,1,0,0,0,1,3,12760000,12760000,6,0,1,1
0,1,0,0,0,10,5,31031867,31031867,0,1,0,2
436,0,0,1,0,1,5,42743944,42743944,0,1,0,0
0,1,1,0,0,15,13,22491951,22491951,6,0,1,1
0,1,1,0,0,3,13,73257853,73257853,6,1,0,1
181,0,0,1,0,1,4,17802060,17802060,0,1,0,0
170,0,0,1,0,1,5,29049435,29049435,0,1,0,2
0,1,1,0,0,13,9,12115243,12115243,6,0,1,1
356,0,0,1,0,1,3,7100000,7100000,6,1,0,0
63,0,0,1,0,1,4,6199550,6199550,0,1,0,0
0,1,1,0,0,15,9,13566781,13566781,6,0,1,1
367,0,0,1,0,1,3,7320000,7320000,6,1,0,0
251,0,0,1,0,1,3,5000000,5000000,6,1,0,0
0,1,0,0,0,10,15,9945000,9945000,6,0,1,1
229,0,0,1,0,2,7,44453906,44453906,0,1,0,0
0,1,0,0,0,10,9,44235000,44235000,6,0,1,1
342,0,0,1,0,1,3,6820000,6820000,6,1,0,0
510,0,0,1,0,2,6,99084994,99084994,6,1,0,0
217,0,0,1,0,1,5,21273615,21273615,0,1,0,0
0,1,1,0,0,15,10,69372088,69372088,6,1,0,1
0,1,1,0,0,5,15,73149597,73149597,6,0,1,1
0,1,1,0,0,15,9,10185856,10185856,6,0,1,1
467,0,0,1,0,2,7,90720404,90720404,0,1,0,0
0,1,1,0,0,13,4,71390264,71390264,6,0,1,1
184,0,0,1,0,1,4,18054962,18054962,0,1,0,0
0,1,1,0,0,5,3,24837548,24837548,6,1,0,1
0,1,1,0,0,13,1,93968057,93968057,6,0,1,1
0,1,1,0,0,9,10,93575512,93575512,6,1,0,1
0,1,1,0,0,9,3,17282222,17282222,6,0,1,1
0,1,1,0,0,5,4,9749654,9749654,6,0,1,1
0,1,1,0,0,13,15,69669349,69669349,6,1,0,1
0,1,1,0,0,11,5,71834958,71834958,6,0,1,1
280,0,0,1,0,1,4,27447201,27447201,0,1,0,0
217,0,0,1,0,1,3,4320000,4320000,6,1,0,0
0,1,1,0,0,15,14,73645439,73645439,6,0,1,1
0,1,0,0,0,10,9,14010000,14010000,6,0,1,1
281,0,0,1,0,2,6,54506480,54506480,6,1,0,0
0,1,1,0,0,12,15,9365078,9365078,6,1,0,1
0,1,0,0,0,10,4,31832679,31832679,0,1,0,2
0,1,1,0,0,3,2,18549002,18549002,6,0,1,1
49,0,0,1,0,1,5,4848192,4848192,0,1,0,0
0,1,1,0,0,13,11,26177370,26177370,6,1,0,1
281,0,0,1,0,1,4,27546545,27546545,0,1,0,0
172,0,0,1,0,1,3,3420000,3420000,6,1,0,0
367,0,0,1,0,1,4,35953132,35953132,0,1,0,0
298,0,0,1,0,1,4,29185453,29185453,0,1,0,0
289,0,0,1,0,1,4,28392432,28392432,0,1,0,0
0,1,0,0,0,2,4,28710695,28710695,0,1,0,2
370,0,0,1,0,1,3,7380000,7380000,6,1,0,0
332,0,0,1,0,1,5,32497702,32497702,0,1,0,0
251,0,0,1,0,2,8,48729884,48729884,0,1,0,0
270,0,0,1,0,2,6,52365154,52365154,6,1,0,0
0,1,1,0,0,12,15,14546928,14546928,6,0,0,1
0,1,1,0,0,5,2,24194694,24194694,6,0,1,1
0,1,0,0,0,1,13,6620000,6620000,6,0,1,1
403,0,0,1,0,1,3,8040000,8040000,6,1,0,0
0,1,0,0,0,2,3,5413000,5413000,6,1,0,2
0,1,1,0,0,13,14,73232790,73232790,6,0,1,1
0,1,0,0,0,10,4,60900535,60900535,0,1,0,2
34,0,0,1,0,1,4,3407578,3407578,0,1,0,0
0,1,0,0,0,10,3,4912000,4912000,6,0,1,2
0,1,1,0,0,13,14,16737978,16737978,6,1,0,1
537,0,0,1,0,1,3,10720000,10720000,6,1,0,0
0,1,1,0,0,3,5,70971537,70971537,6,1,0,1
0,1,0,0,0,1,4,38940000,38940000,6,1,0,1
17,0,0,1,0,1,5,1673519,1673519,0,1,0,0
0,1,0,0,0,10,3,3569000,3569000,6,1,0,2
319,0,0,1,0,1,3,6360000,6360000,6,1,0,0
0,1,0,0,0,6,4,22994014,22994014,0,1,0,2
198,0,0,1,0,1,3,3940000,3940000,6,1,0,0
0,1,1,0,0,3,1,22234457,22234457,6,1,0,1
0,1,0,0,0,1,2,6100000,6100000,6,0,1,1
433,0,0,1,0,1,5,42440121,42440121,0,1,0,0
0,1,1,0,0,5,9,9259354,9259354,6,0,1,1
0,1,0,0,0,6,3,3020000,3020000,6,1,0,2
0,1,1,0,0,13,9,68916244,68916244,6,0,1,1
277,0,0,1,0,1,3,5520000,5520000,6,1,0,0
0,1,0,0,0,6,4,64534152,64534152,0,1,0,2
0,1,1,0,0,11,13,16484251,16484251,6,1,0,1
0,1,0,0,0,1,5,7520000,7520000,6,1,0,1
503,0,0,1,0,1,4,49378150,49378150,0,1,0,0
0,1,0,0,0,10,4,39536716,39536716,0,1,0,2
0,1,0,0,0,1,3,39845000,39845000,6,1,0,1
116,0,0,1,0,1,4,11401946,11401946,0,1,0,0
0,1,1,0,0,3,12,14183000,14183000,6,1,0,1
0,1,1,0,0,3,13,10444136,10444136,6,1,0,1
0,1,1,0,0,12,3,68957920,68957920,6,1,0,1
340,0,0,1,0,1,4,33320949,33320949,0,1,0,0
0,1,0,0,0,1,2,52365000,52365000,6,1,0,1
230,0,0,1,0,1,5,35918713,35918713,0,1,0,2
114,0,0,1,0,1,5,11247186,11247186,0,1,0,0
350,0,0,1,0,1,5,34237042,34237042,0,1,0,0
0,1,0,0,0,10,3,3174000,3174000,6,0,1,2
235,0,0,1,0,1,4,39644028,39644028,0,1,0,2
0,1,0,0,0,1,11,10180000,10180000,6,1,0,1
0,1,0,0,0,6,5,59212037,59212037,0,1,0,2
172,0,0,1,0,1,5,29292509,29292509,0,1,0,2
345,0,0,1,0,1,4,33839746,33839746,0,1,0,0
494,0,0,1,0,2,8,96026773,96026773,0,1,0,0
0,1,1,0,0,5,12,14138543,14138543,6,1,0,1
0,1,1,0,0,5,15,10444136,10444136,6,0,1,1
409,0,0,1,0,1,3,8160000,8160000,6,1,0,0
145,0,0,1,0,1,5,14249274,14249274,0,1,0,0
0,1,0,0,0,6,5,28328456,28328456,0,1,0,2
0,1,0,0,0,1,2,39340000,39340000,6,0,1,1
462,0,0,1,0,1,4,45322651,45322651,0,1,0,0
0,1,0,0,0,10,5,21995765,21995765,0,1,0,2
562,0,0,1,0,1,5,55105892,55105892,0,1,0,0
0,1,1,0,0,2,11,3458112,3458112,6,0,1,1
0,1,1,0,0,4,12,22474282,22474282,6,1,0,1
0,1,1,0,0,5,14,72709326,72709326,6,1,0,1
0,1,1,0,0,15,13,9391229,9391229,6,1,0,1
0,1,0,0,0,10,4,33804062,33804062,0,1,0,2
0,1,0,0,0,10,4,51798390,51798390,0,1,0,2
0,1,1,0,0,13,15,10976945,10976945,6,0,1,1
489,0,0,1,0,1,3,9760000,9760000,6,1,0,0
362,0,0,1,0,1,5,35464624,35464624,0,1,0,0
316,0,0,1,0,1,5,30930582,30930582,0,1,0,0
0,1,1,0,0,6,2,12101227,12101227,6,1,0,1
0,1,0,0,0,10,4,13580000,13580000,6,0,1,1
274,0,0,1,0,1,3,5460000,5460000,6,1,0,0
0,1,1,0,0,14,12,16204788,16204788,6,1,0,1
0,1,1,0,0,3,9,18085684,18085684,6,0,1,1
59,0,0,1,0,1,4,5859082,5859082,0,1,0,0
284,0,0,1,0,2,6,13221760,13221760,6,1,0,1
0,1,1,0,0,11,1,14595070,14595070,6,1,0,1
0,1,0,0,0,2,3,5781000,5781000,6,1,0,2
0,1,1,0,0,11,14,21715337,21715337,6,0,1,1
0,1,1,0,0,3,11,17539515,17539515,6,1,0,1
555,0,0,1,0,1,3,11080000,11080000,6,1,0,0
0,1,1,0,0,15,4,23648054,23648054,6,0,1,1
197,0,0,1,0,1,5,19351048,19351048,0,1,0,0
0,1,0,0,0,2,3,5570000,5570000,6,0,1,2
167,0,0,1,0,1,5,26270919,26270919,0,1,0,2
0,1,1,0,0,8,3,30788807,30788807,6,1,0,2
0,1,1,0,0,9,5,10129326,10129326,6,0,1,1
0,1,1,0,0,4,15,25843952,25843952,6,1,0,1
384,0,0,1,0,1,4,59920352,59920352,0,1,0,2
0,1,0,0,0,2,4,28367235,28367235,0,1,0,2
0,1,1,0,0,11,3,24948328,24948328,6,1,0,1
410,0,0,1,0,1,5,40217092,40217092,0,1,0,0
139,0,0,1,0,1,4,21988575,21988575,0,1,0,2
494,0,0,1,0,2,7,96095661,96095661,0,1,0,0
317,0,0,1,0,1,5,31060072,31060072,0,1,0,0
545,0,0,1,0,1,4,53503070,53503070,0,1,0,0
0,1,1,0,0,4,12,71233549,71233549,6,1,0,1
403,0,0,1,0,1,3,8040000,8040000,6,1,0,2
0,1,1,0,0,11,9,71574539,71574539,6,0,1,1
0,1,0,0,0,10,5,35774891,35774891,0,1,0,2
0,1,0,0,0,2,5,17818136,17818136,0,1,0,2
0,1,1,0,0,6,9,72023483,72023483,6,0,1,1
0,1,1,0,0,11,2,92658586,92658586,6,1,0,1
0,1,1,0,0,9,15,93116103,93116103,6,1,0,1
0,1,0,0,1,12,3,39008180,39008180,6,1,0,2
218,0,0,1,0,1,5,34146071,34146071,0,1,0,2
107,0,0,1,0,1,4,16939262,16939262,0,1,0,2
0,1,1,0,0,9,4,92709705,92709705,6,1,0,1
444,0,0,1,0,1,5,43476534,43476534,0,1,0,0
0,1,0,0,1,3,9,50049552,50049552,6,0,1,0
376,0,0,1,0,2,7,93169301,93169301,0,1,0,1
0,1,1,0,0,4,1,22666588,22666588,6,1,0,1
0,1,0,0,0,10,5,40654765,40654765,0,1,0,2
421,0,0,1,0,1,5,65630973,65630973,0,1,0,2
252,0,0,1,0,1,3,5020000,5020000,6,1,0,0
233,0,0,1,0,1,4,22931481,22931481,0,1,0,0
0,1,0,0,0,10,15,9015000,9015000,6,0,1,1
254,0,0,1,0,1,3,5060000,5060000,6,1,0,2
0,1,0,0,0,2,5,27503048,27503048,0,1,0,2
301,0,0,1,0,1,4,50966967,50966967,0,1,0,2
0,1,0,0,0,10,4,51993677,51993677,0,1,0,2
288,0,0,1,0,2,8,70688476,70688476,0,1,0,1
0,1,0,0,0,10,5,67461593,67461593,0,1,0,2
0,1,0,0,0,2,4,48004819,48004819,0,1,0,2
0,1,1,0,0,5,2,97550629,97550629,6,0,1,1
0,1,1,0,0,9,11,69904800,69904800,6,0,0,1
143,0,0,1,0,1,4,14037801,14037801,0,1,0,0
53,0,0,1,0,1,4,5223751,5223751,0,1,0,0
183,0,0,1,0,1,3,3640000,3640000,6,1,0,2
0,1,1,0,0,15,10,13577504,13577504,6,0,1,1
0,1,0,0,0,10,3,1727000,1727000,6,1,0,2
234,0,0,1,0,2,8,45451798,45451798,0,1,0,0
0,1,1,0,0,13,14,15154949,15154949,6,0,1,1
368,0,0,1,0,1,4,36075165,36075165,0,1,0,0
0,1,0,0,0,10,4,51250063,51250063,0,1,0,2
0,1,1,0,0,5,3,15277184,15277184,6,1,0,1
0,1,1,0,0,15,8,29235281,29235281,6,1,0,2
318,0,0,1,0,1,3,6340000,6340000,6,1,0,0
0,1,0,0,0,1,3,8675000,8675000,6,0,1,1
0,1,0,0,0,2,3,4626000,4626000,6,1,0,2
0,1,0,0,0,10,2,7270000,7270000,6,1,0,1
0,1,1,0,0,5,9,9994230,9994230,6,0,1,1
105,0,0,1,0,1,5,10361544,10361544,0,1,0,0
0,1,1,0,0,12,4,10970991,10970991,6,0,1,1
0,1,1,0,0,6,9,10506520,10506520,6,0,1,1
0,1,0,0,0,10,5,61407733,61407733,0,1,0,2
369,0,0,1,0,1,4,36175820,36175820,0,1,0,0
0,1,1,0,0,6,10,71601813,71601813,6,0,1,1
0,1,0,0,1,2,3,46008074,46008074,6,1,0,0
133,0,0,1,0,1,3,2640000,2640000,6,1,0,0
0,1,0,0,0,10,5,15932671,15932671,0,1,0,2
0,1,0,0,0,1,4,6455000,6455000,6,0,1,1
0,1,1,0,0,13,3,10408864,10408864,6,0,1,1
272,0,0,1,0,1,3,5420000,5420000,6,1,0,2
439,0,0,1,0,2,7,85286943,85286943,0,1,0,0
0,1,1,0,0,15,9,16403878,16403878,6,1,0,1
421,0,0,1,0,1,3,8400000,8400000,6,1,0,0
0,1,0,0,0,2,5,29846339,29846339,0,1,0,2
0,1,1,0,0,3,5,10994101,10994101,6,0,1,1
0,1,1,0,0,11,14,24251097,24251097,6,0,1,1
105,0,0,1,0,1,4,10414111,10414111,0,1,0,0
0,1,0,0,0,10,2,5735000,5735000,6,1,0,1
0,1,0,0,0,2,3,5777000,5777000,6,0,1,2
0,1,0,0,0,2,3,5281000,5281000,6,0,1,2
316,0,0,1,0,1,3,6300000,6300000,6,1,0,0
0,1,1,0,0,12,11,22592685,22592685,6,0,1,1
480,0,0,1,0,1,3,9580000,9580000,6,1,0,0
0,1,0,0,0,6,4,23121095,23121095,0,1,0,2
398,0,0,1,0,1,5,39022480,39022480,0,1,0,0
0,1,0,0,0,10,4,9375000,9375000,6,0,1,1
0,1,0,0,0,2,5,24184001,24184001,0,1,0,2
0,1,1,0,0,6,9,14618372,14618372,6,0,1,1
379,0,0,1,0,1,3,7560000,7560000,6,1,0,2
0,1,0,0,0,10,3,2176000,2176000,6,1,0,2
386,0,0,1,0,1,3,7700000,7700000,6,1,0,2
0,1,0,0,0,2,4,61939983,61939983,0,1,0,2
0,1,1,0,0,11,1,9784545,9784545,6,1,0,1
511,0,0,1,0,2,7,99345269,99345269,0,1,0,0
0,1,0,0,0,10,5,34376416,34376416,0,1,0,2
175,0,0,1,0,1,5,17206497,17206497,0,1,0,0
0,1,0,0,0,2,4,38459399,38459399,0,1,0,2
0,1,1,0,0,5,13,73672067,73672067,6,1,0,1
266,0,0,1,0,1,5,26106573,26106573,0,1,0,0
0,1,1,0,0,15,5,72888346,72888346,6,0,1,1
407,0,0,1,0,1,4,39851070,39851070,0,1,0,0
0,1,0,0,0,2,3,4155000,4155000,6,1,0,2
0,1,0,0,0,10,4,64456739,64456739,0,1,0,2
0,1,0,0,0,2,5,58608023,58608023,0,1,0,2
0,1,0,0,0,1,12,5805000,5805000,6,1,0,1
0,1,0,0,0,10,9,6700000,6700000,6,1,0,1
437,0,0,1,0,1,5,42817203,42817203,0,1,0,0
119,0,0,1,0,1,3,2360000,2360000,6,1,0,0
433,0,0,1,0,2,7,84188717,84188717,0,1,0,0
0,1,1,0,0,3,11,10386553,10386553,6,1,0,1
0,1,0,0,0,10,2,15370000,15370000,6,0,1,1
0,1,0,0,0,10,4,30208526,30208526,0,1,0,2
0,1,0,0,0,10,4,14280000,14280000,6,0,1,1
0,1,0,0,0,10,9,9005000,9005000,6,1,0,1
0,1,1,0,0,4,13,11690536,11690536,6,0,1,1
55,0,0,1,0,2,8,13300915,13300915,0,1,0,1
0,1,0,0,0,10,4,41557233,41557233,0,1,0,2
0,1,1,0,0,6,4,17982975,17982975,6,0,1,1
493,0,0,1,0,2,7,95856579,95856579,0,1,0,0
200,0,0,1,0,1,5,19610928,19610928,0,1,0,0
532,0,0,1,0,1,3,10620000,10620000,6,1,0,0
0,1,0,0,0,2,4,56493921,56493921,0,1,0,2
0,1,0,0,0,10,4,28237674,28237674,0,1,0,2
224,0,0,1,0,1,4,34956051,34956051,0,1,0,2
431,0,0,1,0,2,6,83706380,83706380,6,1,0,0
304,0,0,1,0,1,5,29819041,29819041,0,1,0,0
0,1,0,0,0,2,5,39596679,39596679,0,1,0,2
106,0,0,1,0,1,5,10456759,10456759,0,1,0,0
0,1,1,0,0,12,1,16404423,16404423,6,1,0,1
0,1,1,0,0,5,4,72433345,72433345,6,1,0,1
415,0,0,1,0,1,3,8280000,8280000,6,1,0,0
0,1,0,0,0,10,15,8410000,8410000,6,1,0,1
161,0,0,1,0,1,4,15873332,15873332,0,1,0,0
0,1,0,0,1,5,9,92036590,92036590,6,1,0,0
0,1,1,0,0,3,9,93209056,93209056,6,1,0,1
532,0,0,1,0,1,3,10620000,10620000,6,1,0,0
556,0,0,1,0,1,3,11100000,11100000,6,1,0,0
0,1,0,0,0,2,4,21306044,21306044,0,1,0,2
0,1,0,0,0,2,5,29126382,29126382,0,1,0,2
0,1,0,0,0,2,3,4199000,4199000,6,1,0,2
0,1,0,0,0,2,5,18351310,18351310,0,1,0,2
363,0,0,1,0,1,5,61486841,61486841,0,1,0,2
0,1,0,0,0,6,4,27688289,27688289,0,1,0,2
0,1,0,0,0,1,2,6735000,6735000,6,0,1,1
485,0,0,1,0,2,6,94218344,94218344,6,1,0,0
0,1,0,0,0,1,13,12685000,12685000,6,0,1,1
0,1,0,0,1,4,9,90007360,90007360,6,0,1,0
0,1,0,0,0,6,5,46440151,46440151,0,1,0,2
490,0,0,1,0,1,4,48048251,48048251,0,1,0,0
0,1,0,0,0,10,9,7695000,7695000,6,0,1,1
488,0,0,1,0,1,4,47840124,47840124,0,1,0,0
344,0,0,1,0,1,4,33681453,33681453,0,1,0,0
0,1,0,0,0,10,2,44695000,44695000,6,0,1,1
0,1,0,0,0,1,4,8300000,8300000,6,0,1,1
405,0,0,1,0,1,5,39678772,39678772,0,1,0,0
0,1,0,0,0,2,4,33237070,33237070,0,1,0,2
0,1,0,0,0,10,3,2615000,2615000,6,1,0,2
46,0,0,1,0,1,3,900000,900000,6,1,0,0
468,0,0,1,0,2,7,90922399,90922399,0,1,0,0
0,1,0,0,0,10,4,49763807,49763807,0,1,0,2
0,1,1,0,0,15,9,14361857,14361857,6,0,1,1
0,1,0,0,0,10,5,44662166,44662166,0,1,0,2
0,1,0,0,0,10,3,4214000,4214000,6,1,0,2
0,1,0,0,0,10,4,32681183,32681183,0,1,0,2
0,1,1,0,0,5,15,10293313,10293313,6,0,1,1
0,1,0,0,0,10,9,7715000,7715000,6,1,0,1
219,0,0,1,0,1,3,4360000,4360000,6,1,0,0
490,0,0,1,0,1,5,48034218,48034218,0,1,0,0
0,1,1,0,0,12,9,71572394,71572394,6,0,1,1
0,1,1,0,0,15,10,25286402,25286402,6,0,1,1
273,0,0,1,0,2,8,53062043,53062043,0,1,0,0
0,1,0,0,0,6,5,29544716,29544716,0,1,0,2
0,1,0,0,0,1,3,52405000,52405000,6,0,1,1
0,1,1,0,0,13,4,10895930,10895930,6,0,1,1
242,0,0,1,0,1,4,37808917,37808917,0,1,0,2
231,0,0,1,0,2,8,44835604,44835604,0,1,0,0
159,0,0,1,0,1,4,15657749,15657749,0,1,0,0
0,1,0,0,0,6,5,49201509,49201509,0,1,0,2
0,1,0,0,0,10,3,5746000,5746000,6,1,0,2
67,0,0,1,0,1,5,6621862,6621862,0,1,0,0
397,0,0,1,0,1,4,61927382,61927382,0,1,0,2
264,0,0,1,0,2,8,51233466,51233466,0,1,0,0
0,1,0,0,0,10,14,14625000,14625000,6,0,1,1
334,0,0,1,0,1,3,6660000,6660000,6,1,0,2
0,1,0,0,0,6,5,27124239,27124239,0,1,0,2
0,1,0,0,0,2,4,39145735,39145735,0,1,0,2
5,0,0,1,0,1,3,80000,80000,6,1,0,0
0,1,0,0,0,6,4,43407305,43407305,0,1,0,2
0,1,1,0,0,3,13,9749654,9749654,6,1,0,1
493,0,0,1,0,2,8,95788424,95788424,0,1,0,0
465,0,0,1,0,1,3,9280000,9280000,6,1,0,0
0,1,1,0,0,12,5,16219704,16219704,6,0,1,1
0,1,1,0,0,5,11,14032406,14032406,6,1,0,1
0,1,0,0,0,2,3,2356000,2356000,6,1,0,2
0,1,0,0,0,6,4,55300976,55300976,0,1,0,2
0,1,1,0,0,5,15,18332248,18332248,6,0,1,1
0,1,1,0,0,15,9,17752617,17752617,6,0,1,1
0,1,1,0,0,13,9,13663897,13663897,6,0,1,1
0,1,0,0,0,1,2,38965000,38965000,6,1,0,1
0,1,1,0,0,15,10,12085351,12085351,6,0,1,1
553,0,0,1,0,1,5,54220893,54220893,0,1,0,0
0,1,0,0,0,10,5,64667241,64667241,0,1,0,2
0,1,0,0,1,9,6,82989961,82989961,6,1,0,0
0,1,0,0,0,10,6,44740000,44740000,6,1,0,1
0,1,0,0,0,2,5,31847303,31847303,0,1,0,2
431,0,0,1,0,1,5,42232473,42232473,0,1,0,0
0,1,0,0,0,6,4,63673650,63673650,0,1,0,2
263,0,0,1,0,1,4,25806766,25806766,0,1,0,0
0,1,1,0,0,4,10,17204217,17204217,6,0,1,1
0,1,0,0,0,1,4,41455000,41455000,6,1,0,1
264,0,0,1,0,2,7,51290772,51290772,0,1,0,0
0,1,0,0,0,10,4,10025000,10025000,6,0,1,1
262,0,0,1,0,2,7,50833301,50833301,0,1,0,0
363,0,0,1,0,1,4,56733093,56733093,0,1,0,2
0,1,0,0,0,2,5,20143049,20143049,0,1,0,2
0,1,1,0,0,9,6,71105555,71105555,6,1,0,1
80,0,0,1,0,1,4,7927781,7927781,0,1,0,0
0,1,0,0,0,6,3,2199000,2199000,6,1,0,2
0,1,0,0,0,6,3,2382000,2382000,6,0,1,2
127,0,0,1,0,1,3,2520000,2520000,6,1,0,2
0,1,0,0,0,2,3,5309000,5309000,6,1,0,2
258,0,0,1,0,2,8,50154819,50154819,0,1,0,0
233,0,0,1,0,1,4,39378662,39378662,0,1,0,2
0,1,0,0,0,10,6,14535000,14535000,6,1,0,1
0,1,0,0,0,2,3,4435000,4435000,6,1,0,2
0,1,0,0,0,10,4,51629357,51629357,0,1,0,2
139,0,0,1,0,1,3,2760000,2760000,6,1,0,0
0,1,1,0,0,3,14,24529379,24529379,6,1,0,1
76,0,0,1,0,1,5,7472408,7472408,0,1,0,0
0,1,1,0,0,15,9,10953705,10953705,6,1,0,1
0,1,1,0,0,11,3,10684812,10684812,6,0,1,1
0,1,0,0,0,2,3,5634000,5634000,6,1,0,2
442,0,0,1,0,1,4,43277190,43277190,0,1,0,0
0,1,1,0,0,3,4,69400637,69400637,6,0,1,1
0,1,1,0,0,11,2,93511784,93511784,6,0,1,1
488,0,0,1,0,1,4,47886307,47886307,0,1,0,0
0,1,0,0,0,6,3,3336000,3336000,6,1,0,2
0,1,0,0,0,2,4,43082407,43082407,0,1,0,2
0,1,0,0,0,10,3,6877000,6877000,6,0,1,2
0,1,0,0,0,10,6,10145000,10145000,6,1,0,1
0,1,1,0,0,11,12,93115783,93115783,6,0,1,1
291,0,0,1,0,1,3,5800000,5800000,6,1,0,0
0,1,0,0,0,10,3,5223000,5223000,6,1,0,2
440,0,0,1,0,2,7,85503276,85503276,0,1,0,0
180,0,0,1,0,1,5,17702701,17702701,0,1,0,0
153,0,0,1,0,1,5,15051671,15051671,0,1,0,0
264,0,0,1,0,1,3,5260000,5260000,6,1,0,0
428,0,0,1,0,2,6,83122382,83122382,6,1,0,0
0,1,0,0,0,10,4,34376425,34376425,0,1,0,2
365,0,0,1,0,1,4,61763457,61763457,0,1,0,2
393,0,0,1,0,1,3,7840000,7840000,6,1,0,2
0,1,0,0,0,10,4,58565000,58565000,6,0,1,1
0,1,0,0,0,10,3,4013000,4013000,6,1,0,2
70,0,0,1,0,1,3,1380000,1380000,6,1,0,0
0,1,0,0,0,10,2,10010000,10010000,6,1,0,1
0,1,0,0,0,6,4,34903699,34903699,0,1,0,2
0,1,0,0,0,10,9,9060000,9060000,6,0,1,1
477,0,0,1,0,2,8,92726640,92726640,0,1,0,0
0,1,0,0,0,2,5,27895365,27895365,0,1,0,2
0,1,0,0,0,2,4,55961675,55961675,0,1,0,2
188,0,0,1,0,1,3,3740000,3740000,6,1,0,2
0,1,0,0,0,6,3,2349000,2349000,6,1,0,2
398,0,0,1,0,1,4,38999548,38999548,0,1,0,0
337,0,0,1,0,1,3,6720000,6720000,6,1,0,2
554,0,0,1,0,1,5,54409465,54409465,0,1,0,0
0,1,1,0,0,6,4,24052676,24052676,6,1,0,1
258,0,0,1,0,1,5,40257248,40257248,0,1,0,2
64,0,0,1,0,1,4,6341588,6341588,0,1,0,0
124,0,0,1,0,1,3,2460000,2460000,6,1,0,0
0,1,0,0,1,5,9,88022248,88022248,6,0,1,0
0,1,1,0,0,15,5,15816817,15816817,6,0,1,1
0,1,0,0,1,7,3,18008497,18008497,6,1,0,0
90,0,0,1,0,1,3,1780000,1780000,6,1,0,0
0,1,0,0,0,1,4,39250000,39250000,6,0,1,1
0,1,0,0,0,10,3,2516000,2516000,6,1,0,2
0,1,0,0,1,8,3,54007953,54007953,6,1,0,0
0,1,1,0,0,3,13,71424770,71424770,6,1,0,1
0,1,1,0,0,12,13,22803556,22803556,6,0,1,1
171,0,0,1,0,1,4,16832310,16832310,0,1,0,0
0,1,0,0,0,10,4,37461097,37461097,0,1,0,2
0,1,1,0,0,6,2,10108684,10108684,6,0,1,1
0,1,0,0,0,10,15,44810000,44810000,6,0,1,1
0,1,0,0,0,2,4,47584082,47584082,0,1,0,2
0,1,0,0,0,10,4,59499250,59499250,0,1,0,2
261,0,0,1,0,1,3,5200000,5200000,6,1,0,2
0,1,1,0,0,15,10,26097225,26097225,6,1,0,1
0,1,0,0,0,10,2,15525000,15525000,6,0,1,1
0,1,0,0,0,10,3,2939000,2939000,6,1,0,2
0,1,1,0,0,15,5,73524131,73524131,6,0,1,1
0,1,1,0,0,3,11,10967246,10967246,6,1,0,1
0,1,0,0,0,10,4,6905000,6905000,6,0,1,1
175,0,0,1,0,1,5,17159034,17159034,0,1,0,0
0,1,0,0,0,6,4,27120567,27120567,0,1,0,2
0,1,0,0,0,10,3,4981000,4981000,6,1,0,2
240,0,0,1,0,1,5,23552524,23552524,0,1,0,0
0,1,1,0,0,13,11,15318507,15318507,6,0,1,1
0,1,1,0,0,11,1,13066796,13066796,6,0,1,1
452,0,0,1,0,1,5,44339865,44339865,0,1,0,0
301,0,0,1,0,1,4,47111402,47111402,0,1,0,2
170,0,0,1,0,1,4,16715428,16715428,0,1,0,0
0,1,1,0,0,3,12,93439345,93439345,6,1,0,1
0,1,0,0,0,10,3,2476000,2476000,6,1,0,2
0,1,1,0,0,3,11,12886585,12886585,6,0,1,1
182,0,0,1,0,1,4,17842834,17842834,0,1,0,0
0,1,0,0,0,10,4,9580000,9580000,6,0,1,1
0,1,1,0,0,12,11,73057189,73057189,6,1,0,1
15,0,0,1,0,1,5,1494921,1494921,0,1,0,0
